user_id,anime_id,rating,name,genre,type,episodes,members
39810,5702,-1,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,24799
16664,11441,8,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,"Action, Drama, Historical, Samurai, Shounen",OVA,2,13795
38228,431,-1,Howl no Ugoku Shiro,"Adventure, Drama, Fantasy, Romance",Movie,1,333186
43213,10490,7,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,12,118553
11594,8460,-1,Mirai Nikki,"Action, Shounen, Supernatural",OVA,1,114217
42689,1914,10,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,23160
65081,29067,6,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,"Comedy, Seinen, Slice of Life",TV,13,73285
55510,5,8,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1,137636
58291,194,8,Macross Zero,"Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,23568
65582,18229,8,Gatchaman Crowds,"Adventure, Sci-Fi",TV,12,107513
65114,11617,9,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,398660
54027,13807,6,Corpse Party: Missing Footage,"Horror, School",OVA,1,57507
47351,4087,9,Michiko to Hatchin,"Action, Adventure",TV,22,82625
51886,2993,-1,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,299278
27346,5112,7,Akikan!,"Comedy, Ecchi, Fantasy, Romance",TV,12,74097
44297,2397,10,Digimon Adventure: Bokura no War Game!,"Adventure, Comedy, Kids, Sci-Fi",Movie,1,37078
3026,20,8,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220,683297
10298,3190,-1,Guitar wo Motta Shounen: Kikaider vs. Inazuman,"Sci-Fi, Shounen",Special,1,678
21342,2129,9,True Tears,"Drama, Romance, School",TV,13,118644
29950,9598,7,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Comedy, Sci-Fi",TV,11,17934
63617,18679,8,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,508118
72927,2476,-1,School Days,"Drama, Harem, Romance, School",TV,12,279183
38976,21511,8,Kantai Collection: KanColle,"Action, Military, School, Sci-Fi, Slice of Life",TV,12,100999
12023,2129,6,True Tears,"Drama, Romance, School",TV,13,118644
36696,5277,9,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power",TV,13,113911
16707,901,7,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,65953
17473,226,10,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
6800,1536,6,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",TV,26,104607
52969,6974,7,Seikimatsu Occult Gakuin,"Comedy, Mystery, School, Sci-Fi, Supernatural",TV,13,65021
44417,9379,-1,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",TV,12,149497
61464,10790,7,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,180032
59670,790,10,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23,265005
13906,15125,8,Teekyuu,"Comedy, School, Shounen, Sports",TV,12,30291
40410,1719,-1,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Special,2,44388
8896,513,8,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,151061
53698,5504,8,Shinkyoku Soukai Polyphonica Crimson S,"Drama, Fantasy, Music, Romance, School",TV,12,16720
52422,1760,7,Golgo 13,"Action, Adventure, Drama, Military, Seinen",Movie,1,6344
31757,6922,10,Fate/stay night Movie: Unlimited Blade Works,"Action, Fantasy, Magic, Supernatural",Movie,1,110983
13162,10834,10,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,19758
35256,137,10,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8,53168
49987,696,-1,Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26,38372
6105,205,9,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,390076
37415,30276,7,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,12,552458
20916,14349,-1,Little Witch Academia,"Adventure, Comedy, Fantasy, Magic, School",Movie,1,111703
70505,30230,7,Diamond no Ace: Second Season,"Comedy, School, Shounen, Sports",TV,51,38531
18658,6547,8,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,717796
19199,521,8,Mermaid Melody Pichi Pichi Pitch,"Adventure, Comedy, Magic, Romance, Shoujo",TV,52,32296
44727,350,-1,Ojamajo Doremi,"Comedy, Magic",TV,51,19222
71022,6547,8,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,717796
23915,6325,-1,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,83515
72007,24627,8,Yamada-kun to 7-nin no Majo (OVA),"Comedy, Romance, School, Shounen",OVA,2,33816
27997,3572,8,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,25,95551
23207,2034,10,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,235003
66492,10845,6,Manyuu Hikenchou Specials,"Action, Ecchi, Seinen, Yuri",Special,4,6179
58813,144,8,Kanon,"Drama, Romance, Slice of Life, Supernatural",TV,13,41960
47925,5681,-1,Summer Wars,"Comedy, Sci-Fi",Movie,1,223359
8213,5177,8,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2,85409
36839,6675,8,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,109392
18202,19697,8,Toaru Kagaku no Railgun S: Motto Marutto Railgun,Comedy,Special,2,14807
71477,2472,-1,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,108170
48423,239,10,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,103828
41228,1668,7,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,22429
15617,25397,7,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,12,168811
52260,365,4,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",OVA,1,10926
40293,4214,10,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,203958
15877,11757,9,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25,893100
50602,918,10,Gintama,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,201,336376
5840,6802,7,So Ra No Wo To,"Military, Music, Sci-Fi, Slice of Life",TV,12,84390
39913,540,8,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,15837
53683,1686,8,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Super Power",Movie,1,151598
40288,4192,9,Hayate no Gotoku!!,"Action, Comedy, Harem, Parody, Romance",TV,25,67323
51590,1942,-1,Rocket Girls,"Adventure, Sci-Fi",TV,12,4794
5691,4835,9,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,122373
11712,853,10,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,422271
6228,8917,8,Mouretsu Pirates,"Sci-Fi, Space",TV,26,48245
32409,6573,5,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,222243
29341,11759,10,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24,324284
45614,11837,6,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,65633
34877,1554,8,Asatte no Houkou.,"Drama, Supernatural",TV,12,16909
51216,24629,-1,Koufuku Graffiti,"Comedy, Seinen, Slice of Life",TV,12,46093
71817,17549,7,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,133475
55892,7054,8,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,391628
44085,849,8,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,428569
69341,21327,8,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",TV,12,139601
11394,97,10,Last Exile,"Action, Adventure, Sci-Fi",TV,26,104193
30298,12231,5,Dragon Ball: Episode of Bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,29030
29533,12783,-1,Sora no Otoshimono Final: Eternal My Master,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",Movie,1,48730
58113,4192,7,Hayate no Gotoku!!,"Action, Comedy, Harem, Parody, Romance",TV,25,67323
23362,21085,6,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12,106381
21163,4214,6,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,203958
26802,59,6,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26,266846
14190,17082,7,Aiura,"Comedy, School, Shounen, Slice of Life",TV,12,43737
8300,12355,-1,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",Movie,1,226193
23997,10209,10,Kore wa Zombie Desu ka? OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,2,73826
73158,1425,10,Lupin III: Part II,"Action, Adventure, Comedy, Shounen",TV,155,10873
59313,1482,8,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,334399
33561,4898,5,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,424919
53961,384,8,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,165335
61149,11771,8,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,338315
39324,13663,5,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,135929
10121,16894,10,Kuroko no Basket 2nd Season,"Comedy, School, Shounen, Sports",TV,25,243325
31986,3782,8,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),"Action, Mystery, Romance, Supernatural, Thriller",Movie,1,114415
48848,1210,9,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24,291228
61659,5244,-1,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1,10069
33914,2993,7,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,299278
31323,47,10,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,215897
7247,11771,10,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,338315
35802,5041,-1,Guin Saga,"Adventure, Fantasy",TV,26,26176
57620,18507,7,Free!,"Comedy, School, Slice of Life, Sports",TV,12,265791
69848,32379,6,Berserk (2016),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,12,90817
7846,10500,7,Ojiisan no Lamp,"Drama, Historical",Movie,1,11745
70052,10588,8,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,25,134942
44011,14513,8,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,317513
40276,6351,8,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Drama, Romance, School",Special,1,138364
65783,10020,6,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life",ONA,4,101495
19348,12445,8,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,172367
30078,15037,-1,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,"Horror, Mystery",OVA,4,126699
53465,999,8,Blue Seed 2,"Action, Comedy, Drama, Ecchi, Horror, Mystery, Sci-Fi, Supernatural",OVA,3,3790
67762,28619,-1,Ranpo Kitan: Game of Laplace,Mystery,TV,11,66777
41329,13601,10,Psycho-Pass,"Action, Police, Psychological, Sci-Fi",TV,22,509109
8657,4898,9,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,424919
53517,11123,8,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,69253
61987,16762,8,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1,135604
73030,160,-1,"Ima, Soko ni Iru Boku","Adventure, Drama, Fantasy, Military, Sci-Fi",TV,13,56839
33332,24833,8,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,312654
15607,330,6,Midori no Hibi,"Comedy, Drama, Ecchi, Romance, Shounen",TV,13,87938
65306,243,6,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,67916
26964,2001,10,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,27,562962
28242,25519,8,Yuuki Yuuna wa Yuusha de Aru,"Drama, Fantasy, Magic, Slice of Life",TV,12,59192
13526,10087,9,Fate/Zero,"Action, Fantasy, Supernatural",TV,13,453630
7197,11771,9,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,338315
30597,669,6,Kujibiki Unbalance,"Comedy, Romance, School",OVA,3,8291
61823,10110,-1,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13,192219
556,13667,8,Naruto: Shippuuden Movie 6 - Road to Ninja,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,87369
22620,6922,7,Fate/stay night Movie: Unlimited Blade Works,"Action, Fantasy, Magic, Supernatural",Movie,1,110983
55033,5279,-1,Sekirei: Hajimete no Otsukai,Comedy,Special,1,32430
8538,226,7,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
61272,10156,6,Sacred Seven,"Action, School, Sci-Fi, Super Power",TV,12,47136
28563,8675,10,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,217617
37269,13601,-1,Psycho-Pass,"Action, Police, Psychological, Sci-Fi",TV,22,509109
15570,16512,7,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",TV,13,101266
39377,10396,7,Ben-To,"Action, Comedy, Martial Arts",TV,12,146570
64242,22265,-1,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,150596
20552,5039,3,Kurozuka,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12,52145
44214,2001,-1,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,27,562962
21149,2167,9,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,566690
20142,2759,9,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,194561
59268,27441,6,Show By Rock!!,"Comedy, Music",TV,12,32061
11603,513,7,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,151061
26920,156,8,X,"Action, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,24,51004
54044,4938,9,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,40420
36547,28223,-1,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,383914
18344,28999,8,Charlotte,"Drama, School, Super Power",TV,13,310137
41154,120,-1,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26,242553
59535,513,-1,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,151061
23975,1072,6,Sweat Punch,"Action, Fantasy, Historical, Mecha",OVA,5,26679
68437,1497,7,Aru Machi Kado no Monogatari,"Drama, Music, Romance",Movie,1,1724
40452,857,-1,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,194611
58017,527,6,Pokemon,"Action, Adventure, Comedy, Fantasy, Kids",TV,276,229157
49424,392,8,Yuu☆Yuu☆Hakusho,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",TV,112,195017
4178,2904,9,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,572888
2012,18393,-1,Fairy Tail x Rave,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",OVA,1,51844
66789,431,9,Howl no Ugoku Shiro,"Adventure, Drama, Fantasy, Romance",Movie,1,333186
61845,23283,9,Zankyou no Terror,"Psychological, Thriller",TV,11,342893
19492,15613,-1,Hakkenden: Touhou Hakken Ibun,"Action, Fantasy, Shoujo, Supernatural",TV,13,61017
24448,3503,7,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV,12,122288
58161,66,9,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,170901
56582,23273,9,Shigatsu wa Kimi no Uso,"Drama, Music, Romance, School, Shounen",TV,22,416397
7695,4214,10,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,203958
20210,18115,8,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,245026
36306,16498,9,Shingeki no Kyojin,"Action, Drama, Fantasy, Shounen, Super Power",TV,25,896229
59632,2746,7,Vexille: 2077 Nihon Sakoku,"Action, Military, Sci-Fi",Movie,1,14754
56945,30,8,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,461946
37012,31964,6,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,282002
55104,16528,9,Hal,"Romance, Sci-Fi, Shoujo",Movie,1,50812
54580,3653,7,Kurogane no Linebarrels,"Action, Mecha, Sci-Fi",TV,24,30225
68598,30911,7,Tales of Zestiria the X,"Action, Adventure, Fantasy",TV,12,107325
16347,24,10,School Rumble,"Comedy, Romance, School, Shounen",TV,26,178553
20636,899,-1,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,55789
73485,4896,4,Umineko no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural",TV,26,126865
2036,93,8,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,96973
69876,10408,8,Hotarubi no Mori e,"Drama, Romance, Shoujo, Supernatural",Movie,1,197439
29946,578,9,Hotaru no Haka,"Drama, Historical",Movie,1,174878
26258,14829,8,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",TV,10,100392
28357,6205,2,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",TV,12,146631
70448,249,-1,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167,281632
11482,12029,10,Uchuu Senkan Yamato 2199,"Action, Drama, Military, Sci-Fi, Space",OVA,26,44223
73203,1538,8,Pumpkin Scissors,"Action, Comedy, Drama, Military",TV,24,23931
25563,19163,8,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10,186187
22300,33201,-1,Ojisan to Marshmallow Special,Comedy,Special,1,6392
45310,13767,9,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,23192
8446,1143,-1,.hack//Intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,16637
48877,7662,6,Shinrei Tantei Yakumo,"Horror, Mystery, Shoujo, Supernatural",TV,13,78952
13901,22199,9,Akame ga Kill!,"Action, Adventure, Fantasy",TV,24,492133
47604,1117,10,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,78876
58536,449,1,InuYasha: Guren no Houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",Movie,1,50008
11137,195,7,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,99558
26776,4535,8,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,"Romance, School, Shoujo Ai",ONA,7,43338
11179,11743,-1,Toaru Majutsu no Index: Endymion no Kiseki,"Action, Magic, Sci-Fi, Super Power",Movie,1,54873
14542,9989,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Slice of Life, Supernatural",TV,11,463835
61323,1117,-1,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,78876
33014,6287,9,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",OVA,1,17949
64371,21855,8,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,124886
27897,10075,7,Naruto x UT,"Action, Comedy, Martial Arts, Shounen, Super Power",OVA,1,23465
40146,11757,6,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25,893100
7024,2472,9,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,108170
43023,11665,-1,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,98431
26838,15751,-1,Senyuu.,"Action, Comedy, Fantasy, Parody, Shounen",TV,13,56815
55101,226,8,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
60069,1254,6,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,70559
20408,411,-1,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,45921
20197,9591,-1,Code Geass: Hangyaku no Lelouch R2: Flash Specials,Parody,Special,9,9291
5953,4646,-1,Cobra The Animation: The Psycho-Gun,"Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,2843
66016,1563,7,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,29,19209
39964,14467,9,K,"Action, Super Power, Supernatural",TV,13,297051
4426,10408,-1,Hotarubi no Mori e,"Drama, Romance, Shoujo, Supernatural",Movie,1,197439
24771,12355,10,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",Movie,1,226193
58587,50,6,Aa! Megami-sama! (TV),"Comedy, Magic, Romance, Seinen, Supernatural",TV,24,96694
66633,11739,7,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,44564
1291,2001,9,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,27,562962
65607,31297,9,Tokyo Ghoul: &quot;Pinto&quot;,"Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1,52312
10571,18897,8,Nisekoi,"Comedy, Harem, Romance, School, Shounen",TV,20,347599
60388,71,7,Full Metal Panic!,"Action, Comedy, Mecha, Military, Sci-Fi",TV,24,256325
31186,20457,-1,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",TV,10,65402
59351,2137,6,Haitokuzuma,Hentai,OVA,2,2446
21507,14467,7,K,"Action, Super Power, Supernatural",TV,13,297051
13105,3785,-1,Evangelion: 3.0 You Can (Not) Redo,"Action, Mecha, Sci-Fi",Movie,1,135318
62911,28121,8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,336349
